statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;40.75;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;42.16;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;3.4;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;1.41;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;41.29;mn;ERW002;Persons in employment;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;42.72;mn;ERW001;Economically active population;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;3.3;percent;ERW089;Unemployment rate;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;1.43;mn;ERW003;Unemployed persons;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2018;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;40.27;mn;ERW002;Persons in employment;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2018;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;41.65;mn;ERW001;Economically active population;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2018;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;3.3;percent;ERW089;Unemployment rate;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2018;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;1.38;mn;ERW003;Unemployed persons;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;40.41;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;41.94;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;3.7;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;1.53;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;39.29;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;41.13;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;4.5;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;1.84;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2016;MONAT;Months;MONAT06;June;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;40.25;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2016;MONAT;Months;MONAT06;June;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;41.91;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2016;MONAT;Months;MONAT06;June;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;4.0;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2016;MONAT;Months;MONAT06;June;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;1.66;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2012;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;38.5;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2012;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;40.56;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2012;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;5.1;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2012;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;2.06;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2019;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;41.17;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2019;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;42.4;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2019;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;2.9;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2019;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;1.23;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;38.63;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;40.69;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;5.1;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;2.06;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;39.78;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;41.51;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;4.2;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;1.73;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2014;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;39.09;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2014;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;41.02;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2014;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;4.7;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2014;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;1.93;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2012;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;38.56;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2012;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;40.6;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2012;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;5.0;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2012;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;2.04;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;39.27;mn;ERW002;Persons in employment;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;41.23;mn;ERW001;Economically active population;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;4.7;percent;ERW089;Unemployment rate;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;1.96;mn;ERW003;Unemployed persons;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;38.9;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;40.88;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;4.8;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2013;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;1.98;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT03;March;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;39.21;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT03;March;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;41.04;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT03;March;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;4.5;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2015;MONAT;Months;MONAT03;March;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;1.83;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;40.5;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;42.03;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;3.6;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;1.53;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;40.79;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;42.23;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;3.4;percent;ERW089;Unemployment rate;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;X13JDTB;X13 JDemetra+  trend;1.44;mn;ERW003;Unemployed persons;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2014;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;39.23;mn;ERW002;Persons in employment;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2014;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;41.16;mn;ERW001;Economically active population;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2014;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;4.7;percent;ERW089;Unemployment rate;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2014;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;1.93;mn;ERW003;Unemployed persons;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2016;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;40.52;mn;ERW002;Persons in employment;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2016;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;42.08;mn;ERW001;Economically active population;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2016;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;3.7;percent;ERW089;Unemployment rate;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2016;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;1.56;mn;ERW003;Unemployed persons;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;40.66;mn;ERW002;Persons in employment;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;42.1;mn;ERW001;Economically active population;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;3.4;percent;ERW089;Unemployment rate;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2017;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;WERTORG;Unadjusted values;1.44;mn;ERW003;Unemployed persons;r
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2019;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;41.14;mn;ERW002;Persons in employment;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2019;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;42.37;mn;ERW001;Economically active population;p
13231;Unemployment statistics based on the ILO concept;JAHR;Year;2019;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;WERT06;Original and adjusted data;BV4TB;BV4.1 trend;2.9;percent;ERW089;Unemployment rate;p
